Epoch,Training Loss,Validation Loss
0,0.012615340761840343,0.008556295186281204
1,0.00379195692948997,0.007845562882721424
2,0.004142965190112591,0.00974829401820898
3,0.003461329033598304,0.009261857718229294
4,0.003352173836901784,0.006668135058134794
5,0.0038495345506817102,0.007043921854346991
6,0.0029969499446451664,0.005461197346448898
7,0.0030786229763180017,0.005807768553495407
8,0.0028969922568649054,0.00652261171489954
9,0.002723497338593006,0.005072520114481449
10,0.002893963363021612,0.005144449416548014
11,0.0025575594045221806,0.00764975743368268
12,0.0025294399820268154,0.005887624807655811
13,0.0024740854278206825,0.004528616089373827
14,0.00209485599771142,0.004862403031438589
15,0.002550572156906128,0.006438449025154114
16,0.0024984506890177727,0.007562723476439714
17,0.0022915550507605076,0.004925918765366077
18,0.0025399653241038322,0.005514498334378004
19,0.0024148046504706144,0.004818424582481384
20,0.0021767199505120516,0.004510250873863697
21,0.0025549575220793486,0.004316460806876421
22,0.0025329510681331158,0.00524404039606452
23,0.0019578668288886547,0.005764628294855356
24,0.0022203729022294283,0.004230370745062828
25,0.002416004426777363,0.004314620979130268
26,0.0020204661414027214,0.0042953528463840485
27,0.002098563825711608,0.004414932802319527
28,0.0021247793920338154,0.005977590102702379
29,0.002426085527986288,0.005014424212276936
30,0.0021735115442425013,0.004429308231920004
31,0.0019022366032004356,0.00426640035584569
32,0.002022105734795332,0.004583452828228474
33,0.002207435667514801,0.00459760706871748
34,0.002296621445566416,0.004573124926537275
35,0.0020524428691715,0.005157444626092911
36,0.0020421184599399567,0.0042478605173528194
37,0.0021899910643696785,0.004232670646160841
38,0.0019994222093373537,0.004358495585620403
39,0.002118579810485244,0.00432996591553092
40,0.0021110009402036667,0.004222608171403408
41,0.001980589237064123,0.004484980367124081
42,0.001985916867852211,0.004340475425124168
43,0.002175938105210662,0.004903756082057953
44,0.0021170147228986025,0.004785800818353891
45,0.001958343433216214,0.004390836227685213
46,0.0024545949418097734,0.0044400389306247234
47,0.0018750590970739722,0.004206427838653326
48,0.0018403944559395313,0.00422802334651351
49,0.0027404220309108496,0.0048282938078045845
