Epoch,Training Loss,Validation Loss
0,0.016653968021273613,0.011376919224858284
1,0.006211642641574144,0.00887847039848566
2,0.0058379326947033405,0.007821394130587578
3,0.005709354300051928,0.008330713026225567
4,0.0053384434431791306,0.006542276591062546
5,0.003931624814867973,0.018318424001336098
6,0.0042531490325927734,0.005693051032721996
7,0.00395313510671258,0.005544327199459076
8,0.00372506701387465,0.005396945867687464
9,0.004039173945784569,0.01025295164436102
10,0.004205023404210806,0.0056597888469696045
11,0.003608709666877985,0.011013040319085121
12,0.003568587126210332,0.004859158303588629
13,0.003958468791097403,0.005129644181579351
14,0.0031752027571201324,0.008709347806870937
15,0.0029980067629367113,0.004883313085883856
16,0.0033856213558465242,0.006034600082784891
17,0.0029165251180529594,0.005489957053214312
18,0.0028624741826206446,0.004609864205121994
19,0.003053796710446477,0.01006909180432558
20,0.003445048350840807,0.005476762540638447
21,0.004684342071413994,0.004614611621946096
22,0.002643892075866461,0.005337497219443321
23,0.003008222905918956,0.008703216910362244
24,0.0031151287257671356,0.0052179512567818165
25,0.002994793700054288,0.005451331380754709
26,0.0029796601738780737,0.004783701617270708
27,0.0034929169341921806,0.005656064487993717
28,0.0033495796378701925,0.006688262801617384
29,0.002609345130622387,0.0047157080844044685
30,0.0030663846991956234,0.006833252031356096
31,0.0031741466373205185,0.006225340534001589
32,0.0029173935763537884,0.005085498094558716
33,0.0028841113671660423,0.005500137340277433
34,0.0029492906760424376,0.005681601352989674
35,0.0033530262298882008,0.007577733602374792
36,0.0031734195072203875,0.0049456460401415825
37,0.003459267783910036,0.004988015629351139
38,0.0025946376845240593,0.004758297465741634
39,0.0026437249034643173,0.00516847986727953
40,0.0032231686636805534,0.006418668664991856
41,0.002699550474062562,0.005243385210633278
42,0.0028473061975091696,0.007280056830495596
43,0.002731509041041136,0.005302388221025467
44,0.002882526721805334,0.005535242147743702
45,0.0028327342588454485,0.006378588732331991
46,0.0030411570332944393,0.004591080360114574
47,0.0027803308330476284,0.004853703081607819
48,0.002685702405869961,0.006771104875952005
49,0.002718913834542036,0.004574825055897236
