Epoch,Training Loss,Validation Loss
0,0.03583572804927826,0.00886054988950491
1,0.016786711290478706,0.01253377366811037
2,0.015740860253572464,0.012409785762429237
3,0.01480086985975504,0.013635186478495598
4,0.01259571872651577,0.01720363274216652
5,0.012356474064290524,0.014789193868637085
6,0.013656949624419212,0.014686232432723045
7,0.01354269590228796,0.01545912865549326
8,0.011386528611183167,0.006841448601335287
9,0.011658563278615475,0.005611527245491743
10,0.010676911100745201,0.006190928164869547
11,0.012057670392096043,0.008226140402257442
12,0.010075383819639683,0.007488003931939602
13,0.011504126712679863,0.01064669992774725
14,0.010354990139603615,0.009374624118208885
15,0.011219666339457035,0.006694784387946129
16,0.008885279297828674,0.017435722053050995
17,0.00976257398724556,0.006479226518422365
18,0.009119297377765179,0.009441403672099113
19,0.009122396819293499,0.00883963517844677
20,0.01005619391798973,0.010007917881011963
21,0.009033340960741043,0.007466196548193693
22,0.008591298945248127,0.009487817995250225
23,0.007948308251798153,0.009984541684389114
24,0.0076964483596384525,0.006990393158048391
25,0.008513321168720722,0.010670573450624943
26,0.008467108011245728,0.006215234287083149
27,0.008704000152647495,0.006097336765378714
28,0.008170006796717644,0.008312031626701355
29,0.008662248961627483,0.005476950202137232
30,0.007945326156914234,0.005606502294540405
31,0.008563392795622349,0.009222101420164108
32,0.008540653623640537,0.00710587203502655
33,0.008172438479959965,0.009929199703037739
34,0.008108912035822868,0.009091007523238659
35,0.008977270685136318,0.009450502693653107
36,0.010054904036223888,0.010071568191051483
37,0.00712307495996356,0.008958861231803894
38,0.007093248888850212,0.005718417465686798
39,0.0077629368752241135,0.0063031986355781555
40,0.00814223662018776,0.006924748886376619
41,0.0069989729672670364,0.007340043783187866
42,0.007434980943799019,0.00997183844447136
43,0.007734849117696285,0.009440870024263859
44,0.007007774896919727,0.013480031862854958
45,0.007313542999327183,0.005531650502234697
46,0.007126215845346451,0.00949307531118393
47,0.00814060028642416,0.005869908723980188
48,0.007387776393443346,0.007592826150357723
49,0.007800080347806215,0.010501374490559101
