Epoch,Training Loss,Validation Loss
0,0.02524963952600956,0.022027134895324707
1,0.0112758819013834,0.017013881355524063
2,0.008095968514680862,0.014500749297440052
3,0.008425635285675526,0.016977425664663315
4,0.00827028974890709,0.01894495077431202
5,0.00833134911954403,0.014511487446725368
6,0.007876215502619743,0.0141030577942729
7,0.007050707936286926,0.014024484902620316
8,0.007119590416550636,0.013970992527902126
9,0.007197992410510778,0.013823812827467918
10,0.006696328055113554,0.014754354022443295
11,0.006355229299515486,0.014207573607563972
12,0.00650023715570569,0.019805002957582474
13,0.006689440459012985,0.013944537378847599
14,0.006735531147569418,0.013893166556954384
15,0.006500500254333019,0.013793102465569973
16,0.0071813496761024,0.013923484832048416
17,0.00716635026037693,0.013912019319832325
18,0.006620494183152914,0.01392158679664135
19,0.006593330763280392,0.014833538793027401
20,0.006420067977160215,0.0139402961358428
21,0.006635887082666159,0.01455082930624485
22,0.006593464873731136,0.014419139362871647
23,0.006918645929545164,0.014685885049402714
24,0.006530564744025469,0.014509137719869614
25,0.006105484906584024,0.013895034790039062
26,0.0061409007757902145,0.014004232361912727
27,0.0064019872806966305,0.013728737831115723
28,0.0064970748499035835,0.013889582827687263
29,0.006212353706359863,0.013734615407884121
30,0.006341682281345129,0.01481498870998621
31,0.006466238293796778,0.013672005385160446
32,0.006549369543790817,0.013723138719797134
33,0.006313220597803593,0.013714040629565716
34,0.006236612796783447,0.0164099782705307
35,0.0063850595615804195,0.013990466482937336
36,0.005973926745355129,0.01493426039814949
37,0.006118093151599169,0.013673494569957256
38,0.006003967020660639,0.015003403648734093
39,0.006021777633577585,0.015603295527398586
40,0.006765753962099552,0.013708136044442654
41,0.006050715688616037,0.01574515365064144
42,0.006536177359521389,0.013823392800986767
43,0.006028743460774422,0.013762998394668102
44,0.006191334221512079,0.013720219023525715
45,0.006317662075161934,0.014266036450862885
46,0.006217769347131252,0.013854837976396084
47,0.006051409523934126,0.01449291966855526
48,0.006351504474878311,0.014199826866388321
49,0.006465885788202286,0.014781982637941837
