Epoch,Training Loss,Validation Loss
0,0.026661638170480728,0.019513262435793877
1,0.007920880801975727,0.011664701625704765
2,0.006834631320089102,0.0218686331063509
3,0.0074087209068238735,0.008638556115329266
4,0.004608689807355404,0.009982879273593426
5,0.00566038629040122,0.013984192162752151
6,0.005012898705899715,0.009903762489557266
7,0.004473040346056223,0.008382881060242653
8,0.004834632854908705,0.012904531322419643
9,0.00410507945343852,0.009326299652457237
10,0.004505437333136797,0.007096188608556986
11,0.004163733683526516,0.006107626482844353
12,0.004122828133404255,0.006081609055399895
13,0.003153370227664709,0.0066549088805913925
14,0.0034247220028191805,0.006337305530905724
15,0.004067766480147839,0.006375905126333237
16,0.003692417638376355,0.007867882959544659
17,0.0035074837505817413,0.0059716044925153255
18,0.0038466956466436386,0.006306251976639032
19,0.004162057768553495,0.006079391576349735
20,0.0038533415645360947,0.0062910509295761585
21,0.003813341725617647,0.0059162648394703865
22,0.0036464740987867117,0.006605103611946106
23,0.0033384787384420633,0.006055113859474659
24,0.0038303937762975693,0.006526177749037743
25,0.00341536826454103,0.005936319008469582
26,0.003223162842914462,0.006041399668902159
27,0.003085036063566804,0.008737865835428238
28,0.0035179026890546083,0.0061665745452046394
29,0.0033700333442538977,0.005977309308946133
30,0.0032436479814350605,0.005933350883424282
31,0.0034756872337311506,0.006166893057525158
32,0.003803144209086895,0.005957623478025198
33,0.004192310385406017,0.00672486424446106
34,0.0037384871393442154,0.006063869222998619
35,0.0033850849140435457,0.006958994548767805
36,0.003416488179937005,0.006284216418862343
37,0.003277404233813286,0.006518220994621515
38,0.003126302966848016,0.006385831627994776
39,0.003327597863972187,0.0060010687448084354
40,0.0036969566717743874,0.005969366990029812
41,0.004128174856305122,0.006247404962778091
42,0.0036145818885415792,0.0072138202376663685
43,0.003760415129363537,0.008789385668933392
44,0.003029068000614643,0.006340214516967535
45,0.0031934313010424376,0.007819599471986294
46,0.003944043535739183,0.008363713510334492
47,0.002923192922025919,0.005950426682829857
48,0.003071806626394391,0.007312850560992956
49,0.0033417153172194958,0.006239540874958038
