Epoch,Training Loss,Validation Loss
0,0.04247846081852913,0.01376204751431942
1,0.01243159081786871,0.008150918409228325
2,0.010843861848115921,0.011394144035875797
3,0.011834421195089817,0.008778490126132965
4,0.009324027225375175,0.00780992629006505
5,0.01053124200552702,0.013806221075356007
6,0.007632024586200714,0.01606125384569168
7,0.008321425877511501,0.0066132270731031895
8,0.007503165397793055,0.009683194570243359
9,0.008850443176925182,0.007604692131280899
10,0.008006311021745205,0.004686831030994654
11,0.007176530081778765,0.008922195993363857
12,0.008104064501821995,0.006876829545944929
13,0.005525210406631231,0.008384870365262032
14,0.0061855618841946125,0.004981526639312506
15,0.005710011348128319,0.006031708791851997
16,0.005702773574739695,0.004641106817871332
17,0.005435404367744923,0.005027743987739086
18,0.005170316435396671,0.006145136430859566
19,0.006408699322491884,0.003980538807809353
20,0.005191320553421974,0.008085411041975021
21,0.0038224647287279367,0.00586772570386529
22,0.005159713327884674,0.005749133415520191
23,0.005008752923458815,0.003762355772778392
24,0.00467287702485919,0.003935785032808781
25,0.004870634060353041,0.008996720425784588
26,0.004670228809118271,0.003846898442134261
27,0.004319349769502878,0.004758972674608231
28,0.003909318707883358,0.004610468167811632
29,0.0046416521072387695,0.0031506314408034086
30,0.0038638547994196415,0.005807940848171711
31,0.004179944284260273,0.0026194213423877954
32,0.004232798237353563,0.0036661450285464525
33,0.003915300592780113,0.006033922079950571
34,0.004436057526618242,0.004598071798682213
35,0.0038838053587824106,0.004168960731476545
36,0.003185584442690015,0.005682365503162146
37,0.004574742633849382,0.004291115328669548
38,0.00410658260807395,0.00591080030426383
39,0.0038739764131605625,0.004398954100906849
40,0.004004385322332382,0.0065111699514091015
41,0.0043844617903232574,0.0028690749313682318
42,0.00361069873906672,0.005562028381973505
43,0.0037570735439658165,0.0036230506375432014
44,0.003352545201778412,0.003086681477725506
45,0.003748421324416995,0.0032003745436668396
46,0.0038370173424482346,0.0038433843292295933
47,0.0030377430375665426,0.004345734138041735
48,0.003835144219920039,0.0062921359203755856
49,0.003599159885197878,0.003787660039961338
