Epoch,Training Loss,Validation Loss
0,0.019702551886439323,0.008290559984743595
1,0.003377877175807953,0.00796316284686327
2,0.003317875089123845,0.008129839785397053
3,0.0032540075480937958,0.007794194854795933
4,0.0031549313571304083,0.00784914568066597
5,0.003303410019725561,0.007245758548378944
6,0.003120319452136755,0.007115650922060013
7,0.0031078853644430637,0.007013379130512476
8,0.0029235787224024534,0.007652837783098221
9,0.0030325474217534065,0.006801525596529245
10,0.0029272863175719976,0.006724763195961714
11,0.002848407020792365,0.00637943297624588
12,0.0029394803568720818,0.006630448624491692
13,0.0028227961156517267,0.007035400252789259
14,0.0026792471762746572,0.006716032978147268
15,0.002712031826376915,0.006121013779193163
16,0.002644665539264679,0.006261379458010197
17,0.0024888510815799236,0.006020374596118927
18,0.0023523217532783747,0.005323698278516531
19,0.0023524390999227762,0.005399863701313734
20,0.002322287065908313,0.005855330266058445
21,0.002301971660926938,0.005287881940603256
22,0.0022139910142868757,0.005156655330210924
23,0.0022741504944860935,0.005179163068532944
24,0.002486084820702672,0.005348977632820606
25,0.0022266963496804237,0.005064724944531918
26,0.0023027502465993166,0.005026931408792734
27,0.002433755435049534,0.005697446875274181
28,0.0021858951076865196,0.004985655192285776
29,0.0021983631886541843,0.005917653441429138
30,0.00232677161693573,0.0049675097689032555
31,0.0022343676537275314,0.004928437527269125
32,0.0021090174559503794,0.005115041043609381
33,0.002224699826911092,0.004867308773100376
34,0.00219855853356421,0.005212729796767235
35,0.002697477350011468,0.006062166299670935
36,0.002272553974762559,0.004936641082167625
37,0.002104648854583502,0.004808328580111265
38,0.0021184284705668688,0.005116616375744343
39,0.002184972632676363,0.004783351439982653
40,0.002237138105556369,0.004965752363204956
41,0.0021344544366002083,0.004958184901624918
42,0.001966204261407256,0.005396838765591383
43,0.0021087820641696453,0.004894694779068232
44,0.0020557278767228127,0.005529206246137619
45,0.0022992549929767847,0.00585194444283843
46,0.0021066339686512947,0.005139371380209923
47,0.002330619841814041,0.0049082450568675995
48,0.0020622117444872856,0.005000963807106018
49,0.002072347095236182,0.00474952207878232
