Epoch,Training Loss,Validation Loss
0,0.08707216382026672,0.04061909019947052
1,0.010810937732458115,0.015767080709338188
2,0.00780394347384572,0.014801152050495148
3,0.008410917595028877,0.013582414947450161
4,0.006634833756834269,0.011711092665791512
5,0.006775391288101673,0.011106339283287525
6,0.00745010282844305,0.01013212651014328
7,0.006661179009824991,0.013771780766546726
8,0.007190959993749857,0.011727782897651196
9,0.006884315516799688,0.010375154204666615
10,0.0063937958329916,0.010194258764386177
11,0.008494126610457897,0.010357813909649849
12,0.006222006864845753,0.008984494023025036
13,0.005481640342622995,0.00950553361326456
14,0.006138546857982874,0.012725823558866978
15,0.004971912130713463,0.009704378433525562
16,0.005845978856086731,0.009462307207286358
17,0.0061507513746619225,0.009707600809633732
18,0.008433045819401741,0.010605104267597198
19,0.005059325601905584,0.010233685374259949
20,0.005969087593257427,0.010628340765833855
21,0.006172457709908485,0.01131516508758068
22,0.0047453329898417,0.011709113605320454
23,0.00591887254267931,0.009323867969214916
24,0.005279468838125467,0.008948967792093754
25,0.00527040334418416,0.010104850865900517
26,0.006223089061677456,0.010543492622673512
27,0.005190004128962755,0.015111038461327553
28,0.005784882698208094,0.009196585044264793
29,0.006984982173889875,0.011742837727069855
30,0.0050197988748550415,0.0118247726932168
31,0.004813218954950571,0.010590200312435627
32,0.005034735891968012,0.010907369665801525
33,0.006675424054265022,0.01115303486585617
34,0.005655359476804733,0.012307806871831417
35,0.004872356075793505,0.013499259948730469
36,0.005101065617054701,0.011328272521495819
37,0.004921997897326946,0.008880693465471268
38,0.006258681416511536,0.011023340746760368
39,0.004980569239705801,0.010362434200942516
40,0.0046324413269758224,0.011353302747011185
41,0.005142842419445515,0.010206339880824089
42,0.005902813281863928,0.011006959713995457
43,0.004747029393911362,0.010232471860945225
44,0.005414778366684914,0.010412780568003654
45,0.004873103927820921,0.014071747660636902
46,0.007211029063910246,0.011527413502335548
47,0.005482333712279797,0.010196199640631676
48,0.004730061627924442,0.011483670212328434
49,0.005138853099197149,0.012028064578771591
