Epoch,Training Loss,Validation Loss
0,0.03397383168339729,0.017591454088687897
1,0.010140339843928814,0.014481702819466591
2,0.010070638731122017,0.02271430939435959
3,0.010030086152255535,0.01730918511748314
4,0.01309264823794365,0.007140462286770344
5,0.005218952894210815,0.009828469716012478
6,0.008376211859285831,0.005965004675090313
7,0.005688650533556938,0.008653928525745869
8,0.004107958171516657,0.00601586839184165
9,0.005733591038733721,0.005764223635196686
10,0.005621869117021561,0.007527316454797983
11,0.004371561110019684,0.014927123673260212
12,0.005824106279760599,0.016753291711211205
13,0.004662409424781799,0.008888524025678635
14,0.0040793693624436855,0.00620893482118845
15,0.0036833013873547316,0.006858412176370621
16,0.0036017028614878654,0.004779239650815725
17,0.0032338034361600876,0.0051575773395597935
18,0.003085278207436204,0.0043515474535524845
19,0.0039441329427063465,0.006168846972286701
20,0.0033756594639271498,0.0049431659281253815
21,0.0052820597775280476,0.004663985688239336
22,0.0027744139079004526,0.00471101189032197
23,0.0031902920454740524,0.004325501620769501
24,0.0034290156327188015,0.014225751161575317
25,0.003623596392571926,0.006655457895249128
26,0.00338161108084023,0.004359138663858175
27,0.004309546668082476,0.004680313169956207
28,0.002869250252842903,0.0050864554941654205
29,0.0026743393391370773,0.008769982494413853
30,0.00301028392277658,0.005401517730206251
31,0.0032880124635994434,0.008824542164802551
32,0.003061785362660885,0.004544461145997047
33,0.0034873015247285366,0.004555752035230398
34,0.00335626769810915,0.010603583417832851
35,0.003155686426907778,0.005273344926536083
36,0.003406266216188669,0.009798943065106869
37,0.003400178859010339,0.006799535825848579
38,0.0031548107508569956,0.004749855026602745
39,0.004059397149831057,0.005114805418998003
40,0.0036576944403350353,0.005440660752356052
41,0.0036861433181911707,0.006109951995313168
42,0.002845466835424304,0.008625811897218227
43,0.002948867157101631,0.006933511700481176
44,0.0027613439597189426,0.00475782435387373
45,0.002727132523432374,0.004589539021253586
46,0.0031043170019984245,0.004964243620634079
47,0.002911223564296961,0.004361128434538841
48,0.003962970804423094,0.005565369501709938
49,0.0028221795801073313,0.004644601605832577
