Epoch,Training Loss,Validation Loss
0,0.036428533494472504,0.01085225772112608
1,0.011837886646389961,0.008906527422368526
2,0.010518415831029415,0.016837384551763535
3,0.009423221461474895,0.006492549553513527
4,0.007994895800948143,0.007499524392187595
5,0.008198492228984833,0.00947673711925745
6,0.008340191096067429,0.009814879857003689
7,0.00832108873873949,0.012485104613006115
8,0.00658846739679575,0.004977015778422356
9,0.006654881872236729,0.004533805884420872
10,0.006348420400172472,0.005707866977900267
11,0.007085666060447693,0.004875288810580969
12,0.00670215766876936,0.006557673681527376
13,0.0074427928775548935,0.00995586160570383
14,0.006804988719522953,0.009172887541353703
15,0.0058137038722634315,0.006809582002460957
16,0.006244257092475891,0.009911882691085339
17,0.006175340618938208,0.006929987575858831
18,0.005003524478524923,0.009267241694033146
19,0.005704660899937153,0.005808573216199875
20,0.007079374976456165,0.007429936435073614
21,0.004783312790095806,0.0057332199066877365
22,0.006520016584545374,0.009176614694297314
23,0.005484712775796652,0.005303784739226103
24,0.005205904133617878,0.012152353301644325
25,0.005477823782712221,0.005281227640807629
26,0.004147017374634743,0.006802086718380451
27,0.005235235206782818,0.004943379666656256
28,0.005216328427195549,0.0045593795366585255
29,0.004231700208038092,0.006534731015563011
30,0.005074564833194017,0.00798292551189661
31,0.004159518517553806,0.009784872643649578
32,0.00418830756098032,0.009858482517302036
33,0.005092124920338392,0.006255033425986767
34,0.00479890825226903,0.005648309364914894
35,0.00401454558596015,0.007405806332826614
36,0.004143540747463703,0.0048413570038974285
37,0.004650457296520472,0.005813918076455593
38,0.00519483583047986,0.005024685524404049
39,0.004323036875575781,0.007914716377854347
40,0.003816446987912059,0.005356267560273409
41,0.003993843216449022,0.005694642663002014
42,0.00371566996909678,0.006327180657535791
43,0.004180620890110731,0.011344671249389648
44,0.004523281008005142,0.007371795829385519
45,0.0036042456049472094,0.009267807006835938
46,0.0037346251774579287,0.008071422576904297
47,0.004249702673405409,0.007632853928953409
48,0.00444264430552721,0.006733895745128393
49,0.0045852442272007465,0.00818826723843813
