Epoch,Training Loss,Validation Loss
0,0.04566904157400131,0.018347159028053284
1,0.012038557790219784,0.011708722449839115
2,0.008911412209272385,0.010144298896193504
3,0.010012171231210232,0.014597549103200436
4,0.009342566132545471,0.007774799596518278
5,0.008860812522470951,0.009619293734431267
6,0.00802689790725708,0.006324794143438339
7,0.01013949979096651,0.017423031851649284
8,0.006746560335159302,0.007203279063105583
9,0.007450944744050503,0.014223575592041016
10,0.006422854494303465,0.004701289813965559
11,0.006551279220730066,0.0059722489677369595
12,0.007735569030046463,0.007177648134529591
13,0.006237606052309275,0.013759705238044262
14,0.006429463624954224,0.015436612069606781
15,0.006163682788610458,0.012002252973616123
16,0.005506486631929874,0.008172325789928436
17,0.006018937099725008,0.007867520675063133
18,0.005699887406080961,0.008637608028948307
19,0.006656763609498739,0.011361983604729176
20,0.006126598455011845,0.014281656593084335
21,0.007223811000585556,0.011077779345214367
22,0.00595112657174468,0.014378346502780914
23,0.005483567714691162,0.010816170834004879
24,0.005434904247522354,0.008285158313810825
25,0.004231825936585665,0.009606247767806053
26,0.00448420736938715,0.009393121115863323
27,0.0047383555211126804,0.008665863424539566
28,0.005206610541790724,0.008529500104486942
29,0.004326452035456896,0.010107895359396935
30,0.004673969466239214,0.007793053984642029
31,0.0049141086637973785,0.00890380796045065
32,0.00407278211787343,0.013520260341465473
33,0.00480204913765192,0.010206314735114574
34,0.004829527344554663,0.011718634516000748
35,0.004745085723698139,0.008148898370563984
36,0.00411883695051074,0.00972458254545927
37,0.004763201344758272,0.00886459369212389
38,0.004809789825230837,0.007671073079109192
39,0.004450076259672642,0.006754718255251646
40,0.004773390479385853,0.007682291325181723
41,0.004221967421472073,0.008558561094105244
42,0.004674265161156654,0.009142691269516945
43,0.00429782597348094,0.007078558672219515
44,0.004216494504362345,0.006654647644609213
45,0.004975324030965567,0.013736956752836704
46,0.0039827958680689335,0.007045359816402197
47,0.004273795522749424,0.006367183290421963
48,0.00508279912173748,0.008172019384801388
49,0.004083629697561264,0.008685920387506485
