Epoch,Training Loss,Validation Loss
0,0.017278708517551422,0.017517661675810814
1,0.006410918198525906,0.011000213213264942
2,0.006141975987702608,0.010491774417459965
3,0.005766960326582193,0.011364465579390526
4,0.004835000727325678,0.010328371077775955
5,0.0055274516344070435,0.008976993151009083
6,0.005423315335065126,0.008731660433113575
7,0.004719974473118782,0.00940764881670475
8,0.004329904448240995,0.008811058476567268
9,0.004283074755221605,0.017142705619335175
10,0.00488050514832139,0.01132762711495161
11,0.004818545188754797,0.00907322857528925
12,0.004088731482625008,0.008920812048017979
13,0.004063831642270088,0.010332453064620495
14,0.0044889082200825214,0.007931506261229515
15,0.003714129561558366,0.010611475445330143
16,0.00501731364056468,0.010473757050931454
17,0.004930650349706411,0.009312543086707592
18,0.0036582620814442635,0.008391574956476688
19,0.00523798493668437,0.010404997505247593
20,0.004079682752490044,0.0076677557080984116
21,0.0038801059126853943,0.007904887199401855
22,0.0036436892114579678,0.007727811112999916
23,0.004028829280287027,0.00812489166855812
24,0.00406563188880682,0.008004161529242992
25,0.00384194846265018,0.008166240528225899
26,0.004447697661817074,0.009203917346894741
27,0.004772718530148268,0.007533046882599592
28,0.004104327876120806,0.009448735974729061
29,0.003907496575266123,0.007850535213947296
30,0.0035047559067606926,0.00886984821408987
31,0.0043572839349508286,0.010718554258346558
32,0.004445103462785482,0.007552627939730883
33,0.0038750418461859226,0.007873880676925182
34,0.003734767669811845,0.007673762738704681
35,0.005215750541538,0.00902267824858427
36,0.003439493477344513,0.007481550332158804
37,0.003642155323177576,0.0074099949561059475
38,0.003984986338764429,0.009633396752178669
39,0.003667227691039443,0.00891590304672718
40,0.005732452962547541,0.007374716456979513
41,0.004217634908854961,0.008035489358007908
42,0.003627324476838112,0.0119295883923769
43,0.003855135291814804,0.007480933330953121
44,0.0036036379169672728,0.008119476959109306
45,0.004164409823715687,0.007439704146236181
46,0.003778374521061778,0.007398420479148626
47,0.003915148321539164,0.00730300135910511
48,0.00365044130012393,0.009624768048524857
49,0.0038129983004182577,0.007907049730420113
