Epoch,Training Loss,Validation Loss
0,0.04141789302229881,0.020440546795725822
1,0.007829371839761734,0.01182689517736435
2,0.007091914769262075,0.00848675798624754
3,0.009097246453166008,0.00913276057690382
4,0.00727133359760046,0.011902980506420135
5,0.007905478589236736,0.011495870538055897
6,0.0071695405058562756,0.00862650852650404
7,0.006626807618886232,0.012385201640427113
8,0.006753872148692608,0.009745687246322632
9,0.006857965141534805,0.00751388818025589
10,0.007673722691833973,0.008759643882513046
11,0.006108265835791826,0.008844775147736073
12,0.006685316562652588,0.009096762165427208
13,0.006069516763091087,0.008659320883452892
14,0.005482751410454512,0.008382469415664673
15,0.006425971165299416,0.009180416353046894
16,0.006789516191929579,0.010128812864422798
17,0.0062951515428721905,0.010772177018225193
18,0.006515303626656532,0.009572845883667469
19,0.00583478482440114,0.009366095066070557
20,0.007195944432169199,0.008610216900706291
21,0.006585004739463329,0.007500302512198687
22,0.006401500198990107,0.008724520914256573
23,0.006046422757208347,0.012936358340084553
24,0.006334624253213406,0.011203366331756115
25,0.004944454412907362,0.011379901319742203
26,0.006099455989897251,0.00898702535778284
27,0.004454574082046747,0.010116026736795902
28,0.005159253254532814,0.009704901836812496
29,0.004908266477286816,0.011753750033676624
30,0.005083305761218071,0.009537824429571629
31,0.004989380016922951,0.010474368929862976
32,0.005118964705616236,0.012771747075021267
33,0.005980198737233877,0.00903357658535242
34,0.0057594189420342445,0.010304567404091358
35,0.004922852851450443,0.010212481953203678
36,0.005184586625546217,0.009532937780022621
37,0.004542279988527298,0.00811899732798338
38,0.004817728418856859,0.010602794587612152
39,0.004745462443679571,0.01016321312636137
40,0.004783343523740768,0.009025970473885536
41,0.005218944977968931,0.014487367123365402
42,0.0049032848328351974,0.01107747945934534
43,0.00447115208953619,0.009935597889125347
44,0.004018762614578009,0.010594087652862072
45,0.0050030117854475975,0.01119815744459629
46,0.004666671622544527,0.009314731694757938
47,0.005588036961853504,0.009200875647366047
48,0.004537031054496765,0.012104027904570103
49,0.004654282703995705,0.011612780392169952
