Epoch,Training Loss,Validation Loss
0,0.013115944340825081,0.00838740449398756
1,0.003997639752924442,0.013084148988127708
2,0.004140005446970463,0.007228413596749306
3,0.0036934097297489643,0.007048754952847958
4,0.0037326784804463387,0.006246635224670172
5,0.003885408863425255,0.006418030243366957
6,0.0029963762499392033,0.005962652619928122
7,0.002800007350742817,0.0070654586888849735
8,0.0029879393987357616,0.005215543322265148
9,0.0028078288305550814,0.0062098936177790165
10,0.0026099958922713995,0.005740057211369276
11,0.0031279893592000008,0.0048944661393761635
12,0.0022830425295978785,0.007329943124204874
13,0.003040910931304097,0.005197842605412006
14,0.0023369556292891502,0.005417893640697002
15,0.0024256177712231874,0.006447422783821821
16,0.0023273229598999023,0.00567705137655139
17,0.0025305086746811867,0.004324994515627623
18,0.0025368500500917435,0.005166792776435614
19,0.002300748834386468,0.004670111462473869
20,0.0020838123746216297,0.005833722651004791
21,0.0021656425669789314,0.004716475494205952
22,0.0026076831854879856,0.004241937771439552
23,0.002484104363247752,0.00584742845967412
24,0.002054529497399926,0.004373719450086355
25,0.0023166986647993326,0.004281880334019661
26,0.002495395252481103,0.00595778739079833
27,0.002469149883836508,0.005835715681314468
28,0.0022561312653124332,0.004448558669537306
29,0.0021570187527686357,0.004564525559544563
30,0.0024996004067361355,0.006292063742876053
31,0.002110107569023967,0.004240549169480801
32,0.0020147571340203285,0.004324978683143854
33,0.0020534193608909845,0.006394224241375923
34,0.002232292899861932,0.008107873611152172
35,0.002394725102931261,0.006291662808507681
36,0.0022380859591066837,0.005109285935759544
37,0.002177230082452297,0.005752329248934984
38,0.002671167952939868,0.005147448740899563
39,0.0022484567016363144,0.008958017453551292
40,0.002147865016013384,0.0042261541821062565
41,0.0019206232391297817,0.004233299754559994
42,0.0021728118881583214,0.00446748174726963
43,0.0021952928509563208,0.004294850397855043
44,0.0018660302739590406,0.005307742394506931
45,0.002021597698330879,0.004351501818746328
46,0.002149223815649748,0.00603759428486228
47,0.0022202488034963608,0.004483971279114485
48,0.001832543988712132,0.005313194822520018
49,0.002136459806933999,0.004210139159113169
