Epoch,Training Loss,Validation Loss
0,0.032930560410022736,0.007461591623723507
1,0.009436020627617836,0.007497352082282305
2,0.008487175218760967,0.010375886224210262
3,0.00810343399643898,0.006647806614637375
4,0.008458912372589111,0.01562800444662571
5,0.007811156567186117,0.00632091099396348
6,0.008203810080885887,0.007151238154619932
7,0.008366875350475311,0.006963461171835661
8,0.0072721135802567005,0.006120292469859123
9,0.00693780742585659,0.01100219041109085
10,0.0072832126170396805,0.011368663981556892
11,0.006628198083490133,0.006885647773742676
12,0.007094885688275099,0.013439908623695374
13,0.006470487453043461,0.007010969799011946
14,0.006305165588855743,0.008049560710787773
15,0.006238348316401243,0.007868760265409946
16,0.005672837141901255,0.005914574023336172
17,0.007336034905165434,0.008512827567756176
18,0.005813214927911758,0.007891623303294182
19,0.005854583345353603,0.011034473776817322
20,0.007589965593069792,0.00696974340826273
21,0.005398853681981564,0.008162586018443108
22,0.005707122851163149,0.005968134850263596
23,0.0062810457311570644,0.00978919304907322
24,0.005565325729548931,0.006307033821940422
25,0.005489859264343977,0.008212906308472157
26,0.006184471305459738,0.007866629399359226
27,0.005707860924303532,0.009521388448774815
28,0.0064407456666231155,0.007144850678741932
29,0.005733580328524113,0.005891578737646341
30,0.005470382049679756,0.008768372237682343
31,0.004679245874285698,0.009806303307414055
32,0.00539436237886548,0.006003264337778091
33,0.004608954302966595,0.0070274341851472855
34,0.004561305046081543,0.006105443928390741
35,0.005868168082088232,0.009081529453396797
36,0.0054945130832493305,0.010040052235126495
37,0.004858298692852259,0.0075777554884552956
38,0.005065963137894869,0.007109540514647961
39,0.0056009553372859955,0.007835915312170982
40,0.004284488502889872,0.007495260331779718
41,0.00404852582141757,0.008993561379611492
42,0.004966279491782188,0.011668240651488304
43,0.004367170389741659,0.0071002705954015255
44,0.004644919186830521,0.008789343759417534
45,0.004397315438836813,0.009413188323378563
46,0.004752729553729296,0.009481850080192089
47,0.003730056807398796,0.011224032379686832
48,0.004350532777607441,0.008008020929992199
49,0.004200265742838383,0.00567992776632309
