Epoch,Training Loss,Validation Loss
0,0.03428906202316284,0.015016709454357624
1,0.008651440031826496,0.009532763622701168
2,0.006337120663374662,0.006561600137501955
3,0.0054069641046226025,0.005193174816668034
4,0.005728119984269142,0.02770553156733513
5,0.0039076791144907475,0.0048672533594071865
6,0.004547652322798967,0.004717934876680374
7,0.0037749160546809435,0.006824581418186426
8,0.003383728675544262,0.005775738973170519
9,0.0034562619403004646,0.004533398896455765
10,0.0038502528332173824,0.004421604797244072
11,0.0035064760595560074,0.004413976334035397
12,0.003882465185597539,0.004676817916333675
13,0.0031315521337091923,0.004642358049750328
14,0.004314351361244917,0.0074658081866800785
15,0.003866564715281129,0.006600275170058012
16,0.003347220132127404,0.010324260219931602
17,0.0033480513375252485,0.009543987922370434
18,0.0032659864518791437,0.006671628914773464
19,0.002813116880133748,0.004645874258130789
20,0.0033046703319996595,0.005546581465750933
21,0.0029255272820591927,0.004247969947755337
22,0.003711400553584099,0.007188213989138603
23,0.0037430222146213055,0.004857605788856745
24,0.0037504215724766254,0.004490105900913477
25,0.0027741475496441126,0.004345341119915247
26,0.0025589808356016874,0.004220524802803993
27,0.003501998959109187,0.0042401584796607494
28,0.0031785820610821247,0.00443514809012413
29,0.0027124942280352116,0.008567241951823235
30,0.0031790477223694324,0.004626070614904165
31,0.0031702429987490177,0.005173991899937391
32,0.0027974029071629047,0.006963751278817654
33,0.0026630146894603968,0.004625087603926659
34,0.0032673771493136883,0.0042133452370762825
35,0.002444953890517354,0.004422338213771582
36,0.0028218314982950687,0.005152401514351368
37,0.0027915057726204395,0.0042729158885777
38,0.0025932560674846172,0.005567376967519522
39,0.0028017761651426554,0.0051993196830153465
40,0.0034022019244730473,0.0043366146273911
41,0.0027591728139668703,0.004559761844575405
42,0.0030785922426730394,0.004251028876751661
43,0.002618009690195322,0.005006933119148016
44,0.002439174335449934,0.004234951920807362
45,0.003126113209873438,0.01020123716443777
46,0.0030347523279488087,0.004519687965512276
47,0.002852932782843709,0.004196451976895332
48,0.0027485995087772608,0.005664339754730463
49,0.002741300966590643,0.004247000906616449
