Epoch,Training Loss,Validation Loss
0,0.05234173312783241,0.013188360258936882
1,0.005691911559551954,0.010713622905313969
2,0.005971792619675398,0.00814840104430914
3,0.00540373008698225,0.009794562123715878
4,0.0060896803624928,0.009898408316075802
5,0.005313897505402565,0.008144454099237919
6,0.0053657786920666695,0.007723945192992687
7,0.005133456084877253,0.008142245933413506
8,0.004626121371984482,0.006571656558662653
9,0.004840123932808638,0.0074735102243721485
10,0.004572562873363495,0.007240763399749994
11,0.005460066255182028,0.007025362458080053
12,0.0048750340938568115,0.008168688975274563
13,0.004528899677097797,0.009213454090058804
14,0.004403873812407255,0.0061730253510177135
15,0.004202582407742739,0.005575546063482761
16,0.005173364654183388,0.006468303967267275
17,0.004438737872987986,0.0061162300407886505
18,0.00495325168594718,0.006959124468266964
19,0.004826094955205917,0.00755021907389164
20,0.004318711813539267,0.006555546540766954
21,0.0043754419311881065,0.005547347478568554
22,0.004103128332644701,0.0062274932861328125
23,0.005192153621464968,0.00932561419904232
24,0.003993026912212372,0.006902806460857391
25,0.00414583645761013,0.006553111597895622
26,0.00429729325696826,0.007561136037111282
27,0.0037212450988590717,0.005481846164911985
28,0.004544208291918039,0.006180340424180031
29,0.004094196017831564,0.005521825514733791
30,0.0043541742488741875,0.0055630747228860855
31,0.0039044064469635487,0.006908717565238476
32,0.003738120198249817,0.005052670836448669
33,0.004258833359926939,0.005932637490332127
34,0.003918366972357035,0.005528022535145283
35,0.004209463018923998,0.008890206925570965
36,0.004153869114816189,0.004885907284915447
37,0.00405131047591567,0.004766127094626427
38,0.004359052516520023,0.008263062685728073
39,0.0036896595265716314,0.005300543736666441
40,0.004162398166954517,0.004565379116684198
41,0.004305895883589983,0.005020778626203537
42,0.004132553469389677,0.00494824955239892
43,0.0037051327526569366,0.004472863394767046
44,0.00369457108899951,0.0048074848018586636
45,0.0032933929469436407,0.004110685084015131
46,0.0038981586694717407,0.004459565505385399
47,0.0038575856015086174,0.005461470223963261
48,0.004119490273296833,0.004739005584269762
49,0.003930788021534681,0.004403118975460529
