Epoch,Training Loss,Validation Loss
0,0.04462668299674988,0.008294410072267056
1,0.004274018108844757,0.007016701158136129
2,0.0040750885382294655,0.007302555721253157
3,0.004222579300403595,0.0075011844746768475
4,0.00450975401327014,0.006010358687490225
5,0.003937030676752329,0.0060630482621490955
6,0.0040831901133060455,0.0064828586764633656
7,0.004291961435228586,0.006805537734180689
8,0.003965539857745171,0.004793549422174692
9,0.0037023797631263733,0.005829608533531427
10,0.0038536954671144485,0.005712836515158415
11,0.004099492449313402,0.005699468776583672
12,0.00400374224409461,0.0046491618268191814
13,0.004114661365747452,0.004872516728937626
14,0.0037079304456710815,0.00545543385669589
15,0.004009192809462547,0.0053072464652359486
16,0.004464067053049803,0.0047942157834768295
17,0.004142624791711569,0.005653075873851776
18,0.0033641394693404436,0.004508041776716709
19,0.00398299703374505,0.006099945865571499
20,0.0038099444936960936,0.005603614263236523
21,0.003450507763773203,0.004085962660610676
22,0.003428433556109667,0.004345465451478958
23,0.003579057054594159,0.005405602976679802
24,0.0034954980947077274,0.004346851259469986
25,0.003362758317962289,0.004472275264561176
26,0.0036191344261169434,0.0044585284776985645
27,0.003514520823955536,0.004083709791302681
28,0.003653349820524454,0.004832317586988211
29,0.003484415588900447,0.004264525603502989
30,0.0038550966419279575,0.004228522069752216
31,0.003450604621320963,0.004941878840327263
32,0.003662977833300829,0.004494361579418182
33,0.003578310599550605,0.003645769553259015
34,0.003317458787932992,0.004961886443197727
35,0.0039662765339016914,0.004820247180759907
36,0.003700804663822055,0.004302273504436016
37,0.003173029748722911,0.005060145631432533
38,0.0030657195020467043,0.00409074267372489
39,0.0034756993409246206,0.006104904692620039
40,0.0031223406549543142,0.005601341836154461
41,0.0032779956236481667,0.0036735471803694963
42,0.003376411972567439,0.005295466631650925
43,0.003116037929430604,0.0055208969861269
44,0.0032410656567662954,0.0034161899238824844
45,0.0031436567660421133,0.003930511884391308
46,0.003007959108799696,0.004087804351001978
47,0.0032403706572949886,0.006423009559512138
48,0.0033560178708285093,0.0038983707781881094
49,0.0035227511543780565,0.003366918070241809
