Epoch,Training Loss,Validation Loss
0,0.022122859954833984,0.01055420283228159
1,0.005916011519730091,0.007136939559131861
2,0.0059890239499509335,0.006509776227176189
3,0.005285399965941906,0.013685481622815132
4,0.006207008846104145,0.01031394675374031
5,0.0046585663221776485,0.006385973189026117
6,0.005055366083979607,0.008925525471568108
7,0.004793340805917978,0.0054178982973098755
8,0.004207300487905741,0.00518491305410862
9,0.0036742587108165026,0.008800855837762356
10,0.003974993713200092,0.007044959347695112
11,0.0035846063401550055,0.010598891414701939
12,0.0035865395329892635,0.009485716931521893
13,0.0035783483181148767,0.00473643047735095
14,0.002997899893671274,0.009863849729299545
15,0.003315822221338749,0.004495380911976099
16,0.004278948530554771,0.005462707486003637
17,0.003130161901935935,0.006255681160837412
18,0.003513088682666421,0.004961964674293995
19,0.003134331200271845,0.004478344693779945
20,0.0031500745099037886,0.007116303779184818
21,0.003505667904391885,0.004910223186016083
22,0.002675460884347558,0.004801908973604441
23,0.003149396739900112,0.0047506182454526424
24,0.002666148589923978,0.007515923585742712
25,0.003541426733136177,0.0050850422121584415
26,0.0028552997391670942,0.00474988017231226
27,0.002596016973257065,0.004504995420575142
28,0.0029085460118949413,0.004589127376675606
29,0.0025461323093622923,0.006058010272681713
30,0.0030229692347347736,0.007128695957362652
31,0.0028109007980674505,0.0050344220362603664
32,0.002741829492151737,0.005057374481111765
33,0.002666650339961052,0.004635768476873636
34,0.0026209987699985504,0.005940535571426153
35,0.003186368616297841,0.00945301167666912
36,0.002750241197645664,0.006090931594371796
37,0.0028312227223068476,0.004756093490868807
38,0.002913338365033269,0.004831348080188036
39,0.0025374924298375845,0.0060059004463255405
40,0.002732493681833148,0.004804728552699089
41,0.0029617503751069307,0.0045798160135746
42,0.003040705807507038,0.00620164442807436
43,0.002616016659885645,0.0070727854035794735
44,0.0028942017816007137,0.0051542422734200954
45,0.002704328391700983,0.004729543812572956
46,0.0025785702746361494,0.004867903422564268
47,0.0026346994563937187,0.005583443213254213
48,0.0026846728287637234,0.005247899331152439
49,0.002761454787105322,0.005194983445107937
