Epoch,Training Loss,Validation Loss
0,0.03710000589489937,0.013143590651452541
1,0.009525642730295658,0.010454780422151089
2,0.006697346456348896,0.009252338670194149
3,0.006455710157752037,0.008060075342655182
4,0.005506609566509724,0.007614113390445709
5,0.005925416015088558,0.01652403175830841
6,0.005487685091793537,0.006835817825049162
7,0.004182321019470692,0.007426867261528969
8,0.004653933458030224,0.006392046809196472
9,0.004149597138166428,0.009288007393479347
10,0.004882225301116705,0.006296879146248102
11,0.004108773078769445,0.00937136821448803
12,0.00450541265308857,0.005666449666023254
13,0.003736081998795271,0.005020393989980221
14,0.00466819666326046,0.010039770975708961
15,0.0035787990782409906,0.005320014897733927
16,0.0033457023091614246,0.005180958192795515
17,0.0038714557886123657,0.004768647253513336
18,0.0035294757690280676,0.006719423457980156
19,0.0034002491738647223,0.0044953166507184505
20,0.0029618898406624794,0.005093437619507313
21,0.003017128212377429,0.004373691976070404
22,0.0034961458295583725,0.00470759579911828
23,0.003369206329807639,0.007491511758416891
24,0.003095432184636593,0.004636014811694622
25,0.0039954581297934055,0.006837255787104368
26,0.0027627169620245695,0.011344573460519314
27,0.0024569218512624502,0.0042321570217609406
28,0.003847450017929077,0.005034918896853924
29,0.0038502318784594536,0.00575586874037981
30,0.0027116979472339153,0.00510767474770546
31,0.0026647665072232485,0.00489557022228837
32,0.004256992135196924,0.011275599710643291
33,0.0037702403496950865,0.0054262257181108
34,0.0024696323089301586,0.004739002790302038
35,0.002534064929932356,0.005555311683565378
36,0.003301690798252821,0.007188962772488594
37,0.002763313939794898,0.0053320652805268764
38,0.00246465508826077,0.006796997971832752
39,0.0027233243454247713,0.005769355222582817
40,0.002890815492719412,0.0047013345174491405
41,0.0023988804314285517,0.004224860109388828
42,0.0029370184056460857,0.0043454235419631
43,0.00284336949698627,0.007242215797305107
44,0.002652951283380389,0.004300020169466734
45,0.0023138977121561766,0.0046441699378192425
46,0.002783335978165269,0.005703073926270008
47,0.002719842828810215,0.004237980581820011
48,0.00246113957837224,0.006090040784329176
49,0.0025704666040837765,0.0061646453104913235
