Epoch,Training Loss,Validation Loss
0,0.030994324013590813,0.009488897398114204
1,0.008501756004989147,0.008915184065699577
2,0.007557556498795748,0.012201408855617046
3,0.0045296549797058105,0.006276243831962347
4,0.0047289663925766945,0.006651898380368948
5,0.0055222585797309875,0.005255032330751419
6,0.004275656770914793,0.010444803163409233
7,0.005361482501029968,0.005051444750279188
8,0.003887209575623274,0.004778847564011812
9,0.004479074385017157,0.004667552188038826
10,0.0037845191545784473,0.006070220377296209
11,0.004091531038284302,0.008859815075993538
12,0.004199704620987177,0.004720327444374561
13,0.003497086465358734,0.007514575030654669
14,0.003378276014700532,0.00449877604842186
15,0.0027378792874515057,0.010280161164700985
16,0.0033786159474402666,0.008656542748212814
17,0.002717372728511691,0.006217641290277243
18,0.0033453134819865227,0.004453282803297043
19,0.00322873261757195,0.004713817499577999
20,0.004006680101156235,0.006077573634684086
21,0.002724864985793829,0.005330512300133705
22,0.0029800687916576862,0.004890399519354105
23,0.0028194128535687923,0.004440761171281338
24,0.002798628993332386,0.004638013429939747
25,0.0037116038147360086,0.0044198608957231045
26,0.0030407446902245283,0.008018303662538528
27,0.003213833086192608,0.008750432170927525
28,0.00295758037827909,0.005609625484794378
29,0.0035188994370400906,0.005002337973564863
30,0.0030332524329423904,0.004173813853412867
31,0.0024139934685081244,0.004225286655128002
32,0.0025733155198395252,0.004934380296617746
33,0.002407111693173647,0.004816287197172642
34,0.0034004771150648594,0.004321104381233454
35,0.002604052424430847,0.00419488875195384
36,0.0023438564967364073,0.004226874094456434
37,0.002942607505246997,0.004740862175822258
38,0.002743583172559738,0.004661859944462776
39,0.0025698617100715637,0.004208103287965059
40,0.0025225766003131866,0.009984167292714119
41,0.00250848475843668,0.005206141620874405
42,0.002338926075026393,0.004240994807332754
43,0.0021662183571606874,0.005668391473591328
44,0.0026193433441221714,0.004638903308659792
45,0.0022625173442065716,0.004936187528073788
46,0.0024811227340251207,0.00432777451351285
47,0.00204407493583858,0.004701017402112484
48,0.0026828977279365063,0.004637600854039192
49,0.0024072290398180485,0.007005741819739342
