Epoch,Training Loss,Validation Loss
0,0.02570168860256672,0.009840399026870728
1,0.006939546670764685,0.007375896442681551
2,0.006811156868934631,0.007295353803783655
3,0.005102504976093769,0.011263558641076088
4,0.004312035162001848,0.005277018062770367
5,0.0045347572304308414,0.004895774647593498
6,0.003714178688824177,0.010331355035305023
7,0.004813725594431162,0.008396443910896778
8,0.004469613078981638,0.009794119745492935
9,0.0037841456942260265,0.004857200663536787
10,0.0036006541922688484,0.008498456329107285
11,0.005802944768220186,0.004520794842392206
12,0.003168741473928094,0.006237243302166462
13,0.0029461022932082415,0.005155224818736315
14,0.0031831087544560432,0.005006722640246153
15,0.003774654818698764,0.004495710600167513
16,0.002976024290546775,0.004761990625411272
17,0.0029702652245759964,0.005152656696736813
18,0.0042348261922597885,0.00431711645796895
19,0.003373655490577221,0.005054379813373089
20,0.003016658127307892,0.013621981255710125
21,0.003551022382453084,0.0041981958784163
22,0.0037765963934361935,0.004876433871686459
23,0.0032495444174855947,0.004426509607583284
24,0.0026565920561552048,0.004391227848827839
25,0.002969417255371809,0.005962403025478125
26,0.003318240400403738,0.006587711162865162
27,0.003849945729598403,0.006829837337136269
28,0.002598519902676344,0.004431805107742548
29,0.003495012642815709,0.004890625365078449
30,0.0025124642997980118,0.0048743425868451595
31,0.0030924684833735228,0.006223026197403669
32,0.0037280318792909384,0.004870927426964045
33,0.0037347462493926287,0.0060981870628893375
34,0.002314384561032057,0.00493974145501852
35,0.0025529153645038605,0.004766891244798899
36,0.0027125447522848845,0.006979658734053373
37,0.003172372467815876,0.00782292615622282
38,0.0026256474666297436,0.005366836208850145
39,0.0025800035800784826,0.005429896526038647
40,0.0027899001725018024,0.005410100799053907
41,0.002690729685127735,0.004223581403493881
42,0.0025874606799334288,0.007629575207829475
43,0.003106239717453718,0.005577609874308109
44,0.0024074618704617023,0.004323729779571295
45,0.002851403085514903,0.00506928563117981
46,0.0028031363617628813,0.00438268855214119
47,0.002702576806768775,0.007721646688878536
48,0.002711203182116151,0.00906714890152216
49,0.002560889581218362,0.00805911235511303
