Epoch,Training Loss,Validation Loss
0,0.03198891505599022,0.015953605994582176
1,0.007685522083193064,0.009163837879896164
2,0.005881966091692448,0.01442753616720438
3,0.005413932725787163,0.007199557963758707
4,0.005079877562820911,0.006224851589649916
5,0.004995041526854038,0.006621927488595247
6,0.0049109975807368755,0.005390314385294914
7,0.004497399087995291,0.013186526484787464
8,0.00434070872142911,0.015800990164279938
9,0.0040227873250842094,0.004705657251179218
10,0.0037295487709343433,0.010734622366726398
11,0.0039326781406998634,0.006853132508695126
12,0.003468262031674385,0.006014813203364611
13,0.004301754292100668,0.0049761091358959675
14,0.002736708614975214,0.005917919799685478
15,0.004168191459029913,0.006010468117892742
16,0.0028937826864421368,0.005311888642609119
17,0.0027305670082569122,0.00422173785045743
18,0.003933735191822052,0.004218739457428455
19,0.00317024695686996,0.011802379041910172
20,0.0035039777867496014,0.004256035201251507
21,0.0027610082179307938,0.00542311929166317
22,0.0037847922649234533,0.011217789724469185
23,0.003651875536888838,0.004715294111520052
24,0.003327750600874424,0.004301577340811491
25,0.00319787603802979,0.0064040059223771095
26,0.002913332311436534,0.004887512419372797
27,0.0030340480152517557,0.0047021242789924145
28,0.0028558995109051466,0.0042884438298642635
29,0.003407758427783847,0.005194180179387331
30,0.003060863586142659,0.007548000197857618
31,0.003087077522650361,0.005067908670753241
32,0.002868667244911194,0.006390882655978203
33,0.003433561883866787,0.006657060235738754
34,0.0030726040713489056,0.005852892994880676
35,0.0025979422498494387,0.005041018594056368
36,0.0027868945617228746,0.004288779571652412
37,0.002931734547019005,0.0042539238929748535
38,0.0025991476140916348,0.007316962815821171
39,0.003031814703717828,0.004213885869830847
40,0.0026570975314825773,0.004945687483996153
41,0.0027639735490083694,0.004609416238963604
42,0.0037174602039158344,0.004556444473564625
43,0.003233865834772587,0.004664336796849966
44,0.0023716287687420845,0.004241172224283218
45,0.0029638491105288267,0.008773301728069782
46,0.0030508539639413357,0.005806167609989643
47,0.002756604226306081,0.006719270721077919
48,0.0026188893243670464,0.004669917281717062
49,0.002513525076210499,0.004778297618031502
